order_book_id,date,low,prev_close,limit_up,open,num_trades,high,limit_down,volume,close,total_turnover
601318.XSHG,2019-08-20,77.2861,88.45,85.8244,77.8859,72199.0,77.9123,70.2208,50439359.0,77.5683,4435790961.0
601318.XSHG,2019-08-21,77.0479,87.94,85.3216,77.3125,46492.0,77.7712,69.815,33532073.0,77.3831,2943814928.0
601318.XSHG,2019-08-22,77.092,87.73,85.1188,77.4978,52588.0,77.6918,69.6474,36503738.0,77.6036,3202804688.0
601318.XSHG,2019-08-23,77.4625,87.98,85.3658,77.5772,127952.0,79.6147,69.8415,88568977.0,79.2884,7930036407.0
601318.XSHG,2019-08-26,76.8715,89.89,87.2181,77.8859,131680.0,78.1505,71.3586,99026844.0,77.1802,8701773329.0
601318.XSHG,2019-08-27,77.242,87.5,84.8983,77.6654,94682.0,78.3269,69.4622,76782700.0,77.339,6765874677.0
601318.XSHG,2019-08-28,76.6069,87.68,85.0747,77.2773,80841.0,77.5507,69.6033,51609230.0,76.651,4497895399.0
601318.XSHG,2019-08-29,76.0071,86.9,84.3161,76.8715,79278.0,77.1626,68.9859,46433200.0,76.4746,4028377004.0
601318.XSHG,2019-08-30,76.2188,86.7,84.122,77.3566,86106.0,77.7536,68.8271,56465513.0,77.0215,4932841956.0
601318.XSHG,2019-09-02,76.6334,87.32,84.7218,76.7392,92632.0,78.3975,69.3211,63580615.0,78.0623,5619499370.0
601318.XSHG,2019-09-03,77.436,88.5,85.8685,78.1505,80325.0,78.4151,70.2561,51275196.0,77.8418,4525884596.0
601318.XSHG,2019-09-04,77.5905,87.5,85.6235,78.1331,87525.0,78.6402,70.0556,60595398.0,78.5512,5325414023.0
601318.XSHG,2019-09-05,78.5601,88.3,86.4064,78.996,120295.0,80.3393,70.6961,100756554.0,79.3786,9016307901.0
601318.XSHG,2019-09-06,79.423,89.23,87.3138,80.0191,94646.0,80.6863,71.4434,68875243.0,80.6863,6204699653.0
601318.XSHG,2019-09-09,80.0458,90.7,88.7549,81.2823,94548.0,81.4246,72.6176,70240149.0,80.4194,6374337298.0
601318.XSHG,2019-09-10,79.085,90.4,88.4613,80.4995,80963.0,80.5528,72.3775,48454825.0,79.5654,4336398320.0
601318.XSHG,2019-09-11,78.9516,89.44,87.5184,79.8856,65488.0,80.1347,71.6124,45586002.0,79.6721,4081637789.0
601318.XSHG,2019-09-12,79.8412,89.56,87.6429,80.1436,114861.0,82.2875,71.7014,79304852.0,82.1452,7231017511.0
601318.XSHG,2019-09-16,81.0599,92.34,90.3562,82.1096,76343.0,82.1363,73.9342,54841299.0,81.2645,5026202112.0
601318.XSHG,2019-09-17,79.3697,91.35,89.3954,80.8642,99639.0,80.882,73.1425,64033353.0,79.6365,5773323708.0
601318.XSHG,2019-09-18,79.6899,89.52,87.5984,79.9034,65615.0,80.4906,71.6747,41977115.0,80.0636,3778486404.0
601318.XSHG,2019-09-19,79.1829,90.0,88.0699,80.5083,76659.0,80.6151,72.0572,42158001.0,79.7077,3773996564.0
601318.XSHG,2019-09-20,79.5743,89.6,87.6785,79.9657,62889.0,80.3215,71.7369,45692318.0,79.9301,4105057124.0
601318.XSHG,2019-09-23,78.4178,89.85,87.9276,79.5654,88743.0,79.5654,71.9415,51366718.0,79.0939,4548689259.0
601318.XSHG,2019-09-24,78.6402,88.91,87.0024,79.174,62859.0,79.5387,71.1854,40535098.0,79.1295,3607588863.0
601318.XSHG,2019-09-25,78.4178,88.95,87.0469,78.6313,56470.0,79.3252,71.221,38858400.0,78.9782,3446057682.0
601318.XSHG,2019-09-26,78.5779,88.78,86.8778,79.3519,75044.0,79.8589,71.0786,48637079.0,78.5957,4330579276.0
601318.XSHG,2019-09-27,78.1776,88.35,86.4597,78.7558,56054.0,78.8893,70.7406,32955411.0,78.5512,2904720762.0
601318.XSHG,2019-09-30,77.4037,88.3,86.4064,78.231,77997.0,78.4534,70.6961,46078453.0,77.4304,4034487316.0
601318.XSHG,2019-10-08,77.4837,87.04,85.1698,77.5193,70743.0,78.9249,69.6909,40531309.0,78.2844,3569131700.0
601318.XSHG,2019-10-09,77.6883,88.0,86.1128,77.7862,54699.0,78.8181,70.4559,36058049.0,78.4445,3172233255.0
601318.XSHG,2019-10-10,77.8485,88.18,86.2907,78.4534,54124.0,78.8626,70.5983,34092732.0,78.7292,3007521492.0
601318.XSHG,2019-10-11,78.7292,88.5,86.6021,79.0761,86124.0,80.3037,70.8562,60047559.0,79.9746,5375760781.0
601318.XSHG,2019-10-14,80.2237,89.9,87.9721,80.7752,82670.0,81.3535,71.9771,63044309.0,80.4639,5727381883.0
601318.XSHG,2019-10-15,80.0102,90.45,88.5147,80.7752,51042.0,80.7752,72.4219,35087394.0,80.2415,3166954955.0
601318.XSHG,2019-10-16,80.4906,90.2,88.2656,80.6863,81441.0,81.6826,72.2173,49907711.0,80.5795,4545146043.0
601318.XSHG,2019-10-17,80.5973,90.58,88.6392,81.1311,84543.0,81.994,72.5198,61942504.0,81.5937,5676854079.0
601318.XSHG,2019-10-18,79.7789,91.72,89.7512,82.1096,95461.0,82.2431,73.4361,59091288.0,79.8412,5362644272.0
601318.XSHG,2019-10-21,79.1117,89.75,87.8297,79.5921,53109.0,80.4639,71.8615,36089979.0,80.1258,3244118888.0
601318.XSHG,2019-10-22,79.6899,90.07,88.1411,80.7663,47892.0,80.7663,72.1106,31078867.0,80.3215,2799494104.0
601318.XSHG,2019-10-23,79.3608,90.29,88.3546,80.2415,50361.0,80.624,72.2885,31879766.0,79.6188,2865170064.0
601318.XSHG,2019-10-24,79.1295,89.5,87.5806,79.9301,51894.0,80.0991,71.6569,36053744.0,79.8856,3227250654.0
601318.XSHG,2019-10-25,77.4837,89.8,87.8742,78.2844,179380.0,78.7025,71.8971,112919539.0,78.2844,9913999269.0
601318.XSHG,2019-10-28,78.1687,88.0,86.1128,78.6313,95967.0,79.0583,70.4559,65103168.0,78.8537,5752480357.0
601318.XSHG,2019-10-29,78.2488,88.64,86.7355,78.8804,76077.0,79.2095,70.9719,43155769.0,78.4623,3820534875.0
601318.XSHG,2019-10-30,77.9908,88.2,86.3085,78.2844,65427.0,78.6135,70.6161,43651663.0,78.2399,3841077900.0
601318.XSHG,2019-10-31,78.1064,87.95,86.0683,78.1064,57409.0,78.916,70.4203,37368766.0,78.3911,3300159121.0
601318.XSHG,2019-11-01,78.2933,88.12,86.2284,78.3911,99186.0,80.1169,70.5538,65094033.0,80.0991,5816594688.0
601318.XSHG,2019-11-04,79.9835,90.04,88.1055,80.3749,69283.0,80.6329,72.0928,50570567.0,80.3215,4563537529.0
601318.XSHG,2019-11-05,79.7611,90.29,88.3546,80.3304,92800.0,81.1844,72.2885,65484954.0,80.1169,5916481105.0
601318.XSHG,2019-11-06,79.77,90.06,88.1322,80.0991,56873.0,80.4194,72.1017,38630541.0,80.0636,3474136442.0
601318.XSHG,2019-11-07,79.423,90.0,88.0699,80.0636,52305.0,80.1525,72.0572,31983102.0,79.8589,2868909390.0
601318.XSHG,2019-11-08,79.3252,89.77,87.8475,80.4995,62181.0,80.5528,71.8704,43627487.0,79.3252,3913709229.0
601318.XSHG,2019-11-11,78.1954,89.17,87.2604,78.7292,71209.0,78.8092,71.39,44256217.0,78.4712,3907738378.0
601318.XSHG,2019-11-12,78.1509,88.21,86.3174,78.6313,64647.0,78.7736,70.6249,39545362.0,78.4801,3484083834.0
601318.XSHG,2019-11-13,77.8663,88.22,86.3263,78.2577,54582.0,78.5868,70.6338,38087162.0,78.2844,3347570705.0
601318.XSHG,2019-11-14,78.1064,88.0,86.1128,78.7114,50726.0,78.7203,70.4559,32350997.0,78.311,2851209745.0
601318.XSHG,2019-11-15,78.0175,88.03,86.1395,78.1153,52410.0,78.5068,70.4826,36402686.0,78.1954,3201969893.0
601318.XSHG,2019-11-18,77.9997,87.9,86.0149,78.1776,62276.0,79.1562,70.3759,34481063.0,78.916,3049046341.0
601318.XSHG,2019-11-19,78.4801,88.71,86.8067,78.5512,52963.0,79.2629,71.0253,30202126.0,79.0761,2680997207.0
601318.XSHG,2019-11-20,78.2221,88.89,86.9846,78.8003,54864.0,78.996,71.1676,33229090.0,78.3288,2931878778.0
601318.XSHG,2019-11-21,76.5141,88.05,86.1662,78.0353,148838.0,78.062,70.5004,75738164.0,76.8076,6568187721.0
601318.XSHG,2019-11-22,75.3309,86.34,84.4848,76.8788,147368.0,77.3503,69.1304,74746383.0,75.5177,6400035302.0
601318.XSHG,2019-11-25,74.9751,84.89,83.0704,75.7045,87085.0,76.1226,67.9651,54652722.0,76.0604,4642913865.0
601318.XSHG,2019-11-26,75.5889,85.5,83.6664,76.5052,72352.0,76.523,68.4543,50928255.0,75.9714,4348204545.0
601318.XSHG,2019-11-27,75.1708,85.4,83.5686,75.9358,65570.0,75.9358,68.3743,39425692.0,75.5355,3344756236.0
601318.XSHG,2019-11-28,74.9306,84.91,83.0882,75.6156,62312.0,75.7579,67.9829,35809513.0,75.0818,3029939624.0
601318.XSHG,2019-11-29,73.5606,84.4,82.59,75.0729,97442.0,75.3843,67.5736,57094415.0,74.3879,4773939408.0
601318.XSHG,2019-12-02,73.8453,83.62,81.8249,74.4502,71161.0,74.7082,66.9509,38600756.0,74.0944,3225038202.0
601318.XSHG,2019-12-03,73.6496,83.29,81.5047,73.9965,74736.0,74.9751,66.684,39427024.0,74.9662,3297499810.0
601318.XSHG,2019-12-04,74.1655,84.27,82.4655,74.3701,51322.0,74.8416,67.4669,26202447.0,74.7883,2197127278.0
601318.XSHG,2019-12-05,74.7971,84.07,82.2697,75.1797,70130.0,75.6156,67.3068,34253468.0,75.322,2897557384.0
601318.XSHG,2019-12-06,75.0195,84.67,82.8569,75.5266,47421.0,75.5711,67.7871,27211003.0,75.3843,2301323965.0
601318.XSHG,2019-12-09,74.1388,84.74,82.9192,75.4021,89828.0,75.5177,67.8494,46046040.0,74.4146,3862862587.0
601318.XSHG,2019-12-10,74.1033,83.65,81.8605,74.2901,52453.0,74.6192,66.9776,29554057.0,74.3612,2467176771.0
601318.XSHG,2019-12-11,74.1922,83.59,81.7983,74.5481,61720.0,74.895,66.9242,36793322.0,74.7616,3082011941.0
601318.XSHG,2019-12-12,74.726,84.04,82.2342,75.1085,56418.0,75.2953,67.289,36646647.0,74.7616,3086211341.0
601318.XSHG,2019-12-13,75.6867,84.04,82.2342,75.7757,124411.0,77.1902,67.289,77473290.0,77.1902,6646262465.0
601318.XSHG,2019-12-16,75.5266,86.77,84.9118,76.1493,116813.0,76.3717,69.4685,77967327.0,76.1849,6661554489.0
601318.XSHG,2019-12-17,75.838,85.64,83.7999,76.2205,113121.0,77.2524,68.57,75824561.0,76.6208,6525266421.0
601318.XSHG,2019-12-18,76.3361,86.13,84.2802,76.5852,76181.0,76.9055,68.9614,45375271.0,76.4874,3907877181.0
601318.XSHG,2019-12-19,75.8647,85.98,84.1379,76.6119,62825.0,76.6653,68.8369,33082215.0,76.2383,2836413146.0
601318.XSHG,2019-12-20,76.0604,85.7,83.8621,76.3006,53355.0,76.7809,68.6145,35830917.0,76.0871,3075038037.0
601318.XSHG,2019-12-23,74.9484,85.53,83.6931,76.4607,85224.0,76.4785,68.481,45718175.0,74.984,3886531049.0
601318.XSHG,2019-12-24,74.7705,84.29,82.4832,74.9306,51321.0,75.2597,67.4847,29220445.0,75.1352,2463248181.0
601318.XSHG,2019-12-25,74.557,84.46,82.6523,75.0818,64306.0,75.1797,67.6181,31623037.0,74.6637,2658560274.0
601318.XSHG,2019-12-26,74.637,83.93,82.1274,74.726,46932.0,75.1085,67.2,28652808.0,75.1085,2411801765.0
601318.XSHG,2019-12-27,75.0996,84.43,82.6167,75.1174,77320.0,76.2027,67.6003,49282919.0,75.3665,4188069162.0
601318.XSHG,2019-12-30,74.6548,84.72,82.9014,75.4021,97089.0,76.523,67.8316,67618763.0,76.4073,5768577656.0
601318.XSHG,2019-12-31,75.6245,85.89,84.0489,76.2828,66909.0,76.4251,68.7657,43203635.0,76.0248,3687624713.0
601318.XSHG,2020-01-02,76.3984,85.46,83.6308,76.4162,104056.0,77.208,68.4188,77825207.0,76.6119,6712531637.0
601318.XSHG,2020-01-03,76.4162,86.12,84.2713,77.2257,74541.0,77.288,68.9525,59498001.0,76.6831,5137311989.0
601318.XSHG,2020-01-06,76.0604,86.2,84.3514,76.434,86764.0,77.2791,69.0148,63644804.0,76.1493,5487967678.0
601318.XSHG,2020-01-07,76.2116,85.6,83.7643,76.5141,68923.0,76.9144,68.5344,45218832.0,76.6386,3886450097.0
601318.XSHG,2020-01-08,75.1708,86.15,84.3069,76.4874,118774.0,76.4874,68.9792,62805311.0,75.6156,5347387392.0
601318.XSHG,2020-01-09,75.3398,85.0,83.1771,76.1315,107824.0,76.1582,68.054,59871202.0,75.6512,5090240023.0
601318.XSHG,2020-01-10,75.2686,85.04,83.2127,75.9269,86665.0,75.9625,68.0896,52586461.0,75.4199,4460689400.0
601318.XSHG,2020-01-13,75.4199,84.78,82.9636,75.6245,130432.0,76.9233,67.8761,81058866.0,76.9055,6944781684.0
601318.XSHG,2020-01-14,77.1101,86.45,84.6005,77.5727,112843.0,78.1242,69.2194,71668182.0,77.2435,6246205825.0
601318.XSHG,2020-01-15,76.2205,86.83,84.9652,77.2257,86298.0,77.5015,69.5219,52621657.0,76.3361,4530511031.0
601318.XSHG,2020-01-16,76.1049,85.81,83.9689,76.7809,79089.0,76.8343,68.7034,49857909.0,76.1049,4283072147.0
601318.XSHG,2020-01-17,76.3717,85.55,83.7198,76.6386,77909.0,77.3058,68.4988,55537018.0,76.7276,4786520184.0
601318.XSHG,2020-01-20,77.7061,86.25,84.4048,78.5512,131004.0,78.9071,69.0593,93605062.0,77.9285,8248578935.0
601318.XSHG,2020-01-21,76.1493,87.6,85.7214,77.3948,111405.0,77.6527,70.1357,72757941.0,76.1493,6273908588.0
601318.XSHG,2020-01-22,74.5748,85.6,83.7643,75.6156,123769.0,76.0426,68.5344,73657688.0,75.8113,6235779993.0
601318.XSHG,2020-01-23,73.3738,85.22,83.3906,74.7349,177828.0,75.2242,68.2319,108002062.0,74.2723,9019354016.0
601318.XSHG,2020-02-03,67.9651,83.49,81.7004,68.0629,270253.0,70.5004,66.8442,203149868.0,69.1304,15779335422.0
601318.XSHG,2020-02-04,69.5663,77.71,76.0426,69.6553,185378.0,72.0305,62.2183,121348050.0,71.5501,9661568316.0
601318.XSHG,2020-02-05,70.9541,80.43,78.7025,71.6658,125099.0,72.3508,64.3978,75319694.0,71.5056,6062969630.0
601318.XSHG,2020-02-06,71.5056,80.38,78.658,72.2173,109119.0,72.9201,64.3533,67218969.0,72.5198,5451123737.0
601318.XSHG,2020-02-07,71.5412,81.52,79.77,71.7014,87679.0,72.2351,65.2696,49163056.0,72.0839,3968082289.0
601318.XSHG,2020-02-10,71.0786,81.03,79.2896,71.479,93501.0,71.7369,64.8782,59360447.0,71.4345,4759660453.0
601318.XSHG,2020-02-11,71.6124,80.3,78.5779,71.9593,94574.0,72.8222,64.291,58432220.0,72.1728,4748597561.0
601318.XSHG,2020-02-12,71.6569,81.13,79.3875,72.1462,72021.0,72.4664,64.9582,44433902.0,72.2351,3595991660.0
601318.XSHG,2020-02-13,71.4879,81.2,79.4586,72.2351,88872.0,72.2351,65.0116,56260392.0,71.5679,4532120660.0
601318.XSHG,2020-02-14,71.3544,80.45,78.7292,71.4968,69988.0,72.2885,64.4156,42876535.0,72.0572,3460459250.0
601318.XSHG,2020-02-17,71.7903,81.0,79.2629,72.0572,102180.0,73.3827,64.8515,67811881.0,73.2937,5545284407.0
601318.XSHG,2020-02-18,72.4486,82.39,80.624,72.7778,84790.0,73.0446,65.9635,51320023.0,72.5465,4192774607.0
601318.XSHG,2020-02-19,72.0661,81.55,79.8056,72.0839,78362.0,73.1603,65.2963,46047417.0,72.6799,3760231172.0
601318.XSHG,2020-02-20,72.3686,81.7,79.9479,72.9468,130829.0,74.379,65.4119,83304258.0,74.0855,6866907972.0
601318.XSHG,2020-02-21,72.9468,83.28,81.4958,73.3916,182888.0,74.041,66.6751,109390584.0,73.2848,9020541385.0
601318.XSHG,2020-02-24,71.6124,82.38,80.6151,72.0572,165140.0,72.3241,65.9546,103510293.0,71.8081,8361285867.0
601318.XSHG,2020-02-25,70.7317,80.72,78.9871,70.9897,134268.0,71.4523,64.6291,86900094.0,71.3366,6948570625.0
601318.XSHG,2020-02-26,70.3759,80.19,78.4712,70.6783,118212.0,71.8437,64.2021,84416650.0,71.0164,6737173090.0
601318.XSHG,2020-02-27,70.5449,79.83,78.1153,70.8118,102461.0,71.5234,63.9174,66679316.0,70.9808,5318013519.0
601318.XSHG,2020-02-28,69.1304,79.79,78.0798,69.9222,180425.0,70.536,63.8818,98392314.0,69.1393,7697148541.0
601318.XSHG,2020-03-02,69.6731,77.72,76.0515,69.6731,118918.0,71.3455,62.2272,71232340.0,70.794,5669190141.0
601318.XSHG,2020-03-03,70.5093,79.58,77.8751,71.5946,99078.0,71.6747,63.7128,67823840.0,70.7139,5418803178.0
601318.XSHG,2020-03-04,71.0786,79.49,77.7862,71.0786,95655.0,71.8348,63.6416,67757456.0,71.6836,5443423591.0
601318.XSHG,2020-03-05,71.7192,80.58,78.8537,72.0661,149080.0,73.6229,64.5134,96064271.0,73.3471,7866801864.0
601318.XSHG,2020-03-06,71.8793,82.45,80.6863,72.5643,97149.0,72.8756,66.0168,58418607.0,71.9771,4739601763.0
601318.XSHG,2020-03-09,69.4062,80.91,79.174,70.1979,207422.0,70.278,64.7803,105508261.0,69.513,8277312802.0
601318.XSHG,2020-03-10,69.2372,78.14,76.4607,69.513,122660.0,70.9719,62.5652,71700649.0,70.4381,5645289830.0
601318.XSHG,2020-03-11,69.5219,79.18,77.4837,70.4381,104533.0,70.5004,63.3925,59140393.0,69.5219,4645175644.0
601318.XSHG,2020-03-12,68.0807,78.15,76.4785,68.7212,189995.0,68.9258,62.5741,90129053.0,68.1875,6925926414.0
601318.XSHG,2020-03-13,64.1398,76.65,75.0107,64.1754,201671.0,67.5914,61.3732,116615744.0,66.4616,8615758935.0
601318.XSHG,2020-03-16,63.8729,74.71,73.1069,66.2748,189151.0,66.2926,59.8164,97917345.0,64.0508,7135463717.0
601318.XSHG,2020-03-17,63.0634,72.0,70.4559,63.7395,134518.0,64.9404,57.6458,95092287.0,64.1754,6841593561.0
601318.XSHG,2020-03-18,62.1382,72.14,70.5894,64.5223,158131.0,64.8337,57.7614,85218111.0,62.156,6077848896.0
601318.XSHG,2020-03-19,58.9979,69.87,68.3743,61.471,216617.0,62.156,55.9377,123676064.0,60.3234,8385522982.0
601318.XSHG,2020-03-20,59.9142,67.81,66.3549,61.1241,136578.0,61.7379,54.292,88726935.0,61.3821,6081161074.0
601318.XSHG,2020-03-23,58.7133,69.0,67.5203,58.7133,115942.0,60.0477,55.2439,68407966.0,59.3894,4566662467.0
601318.XSHG,2020-03-24,60.3323,66.76,65.3319,60.448,133004.0,61.4265,53.4469,79163320.0,61.3376,5419438569.0
601318.XSHG,2020-03-25,62.1649,68.95,67.4758,62.8054,122196.0,63.3659,55.2083,92818620.0,62.583,6547779490.0
601318.XSHG,2020-03-26,61.6934,70.35,68.8458,61.8091,88641.0,63.1612,56.3292,54986973.0,62.4407,3859228586.0
601318.XSHG,2020-03-27,62.0226,70.19,68.6856,63.3836,88717.0,63.4192,56.1957,60308423.0,62.0226,4246255802.0
601318.XSHG,2020-03-30,60.8928,69.72,68.223,61.0262,75827.0,61.729,55.8221,46795596.0,61.5155,3222983516.0
601318.XSHG,2020-03-31,61.391,69.15,67.6715,62.3695,72211.0,62.583,55.3684,42536786.0,61.5333,2967824565.0
601318.XSHG,2020-04-01,61.2931,69.17,67.6893,61.3821,84689.0,62.6898,55.3773,55692869.0,61.6667,3887226530.0
601318.XSHG,2020-04-02,60.279,69.32,67.8316,60.8483,87071.0,61.9781,55.5018,51202929.0,61.9781,3512800754.0
601318.XSHG,2020-04-03,60.8572,69.67,68.1786,61.471,71735.0,61.6134,55.7776,42025417.0,61.2575,2892833242.0
601318.XSHG,2020-04-07,61.8802,68.86,67.3868,62.3428,92123.0,62.5385,55.1282,61934765.0,62.245,4330830271.0
601318.XSHG,2020-04-08,61.6667,69.97,68.4721,61.8891,59881.0,62.0937,56.0178,36245867.0,61.729,2521691766.0
601318.XSHG,2020-04-09,61.7201,69.39,67.9028,61.9603,50927.0,62.2361,55.5552,36830815.0,61.9514,2567770387.0
601318.XSHG,2020-04-10,61.7201,69.64,68.143,61.9603,126321.0,64.4334,55.7598,76624962.0,63.1524,5445247152.0
601318.XSHG,2020-04-13,62.2717,70.99,69.4685,62.672,63843.0,62.9744,56.8362,35516987.0,62.3873,2495812251.0
601318.XSHG,2020-04-14,62.494,70.13,68.6234,62.8766,67300.0,63.3125,56.1512,42969677.0,63.179,3041154493.0
601318.XSHG,2020-04-15,62.8499,71.02,69.4952,63.2235,62125.0,63.4993,56.8629,38151523.0,63.0278,2707408704.0
601318.XSHG,2020-04-16,62.414,70.85,69.335,62.7164,51988.0,62.9033,56.7295,28294260.0,62.6097,1992746679.0
601318.XSHG,2020-04-17,62.9744,70.38,68.8724,63.2502,147447.0,65.2251,56.3469,90367948.0,64.4067,6519197379.0
601318.XSHG,2020-04-20,64.1398,72.4,70.8473,64.8426,103023.0,65.6521,57.966,65419398.0,65.3852,4785645886.0
601318.XSHG,2020-04-21,63.6149,73.5,71.9238,64.9849,92268.0,65.3674,58.8467,56898431.0,64.38,4118269231.0
601318.XSHG,2020-04-22,63.5883,72.37,70.8207,64.0508,66104.0,64.1131,57.9393,37767315.0,64.1131,2709336486.0
601318.XSHG,2020-04-23,63.8907,72.07,70.5271,64.3978,54262.0,64.7625,57.6991,32966612.0,64.1932,2379812928.0
601318.XSHG,2020-04-24,62.5385,72.16,70.6161,63.1879,110676.0,63.1879,57.7703,66711619.0,62.7164,4705918849.0
601318.XSHG,2020-04-27,62.8232,70.5,68.9881,62.8232,67856.0,63.7039,56.4448,48152784.0,63.3392,3433518802.0
601318.XSHG,2020-04-28,63.1346,71.2,69.6731,63.606,83841.0,64.6558,57.0052,61387427.0,64.3889,4420134600.0
601318.XSHG,2020-04-29,64.3889,72.38,70.8296,64.3889,93677.0,66.008,57.9482,53115638.0,65.83,3917886431.0
601318.XSHG,2020-04-30,66.0168,74.0,72.413,66.2392,79993.0,66.9865,59.247,48625473.0,66.2392,3635525684.0
601318.XSHG,2020-05-06,64.8515,74.46,72.8667,65.2073,93567.0,65.8122,59.6118,62916787.0,65.661,4613009932.0
601318.XSHG,2020-05-07,64.7714,73.81,72.2262,65.5632,68786.0,65.5632,59.0958,40312289.0,65.145,2946802572.0
601318.XSHG,2020-05-08,65.2582,71.94,71.6608,65.9283,67518.0,66.3721,58.6382,40471960.0,66.0823,2944390962.0
601318.XSHG,2020-05-11,66.209,72.97,72.6932,66.209,81003.0,67.7395,59.4713,49575731.0,66.9245,3677832430.0
601318.XSHG,2020-05-12,66.5351,73.9,73.6169,66.9245,63524.0,67.3139,60.232,41545036.0,66.9516,3071895578.0
601318.XSHG,2020-05-13,65.7925,73.93,73.6441,66.6528,55021.0,66.9516,60.2592,28897035.0,66.4173,2118699108.0
601318.XSHG,2020-05-14,65.3578,73.34,73.0555,66.1094,75003.0,66.1094,59.7792,34971511.0,65.4121,2535717394.0
601318.XSHG,2020-05-15,65.3668,72.23,71.9506,65.7562,61303.0,66.2,58.8736,31750730.0,65.4121,2301777679.0
601318.XSHG,2020-05-18,64.9231,72.23,71.9506,65.3849,54793.0,66.0913,58.8736,30846266.0,65.3849,2228956647.0
601318.XSHG,2020-05-19,65.7562,72.2,71.9234,66.2724,52042.0,66.6528,58.8465,34158323.0,66.0189,2493797102.0
601318.XSHG,2020-05-20,65.6566,72.9,72.6208,66.1094,49839.0,66.2815,59.417,27483484.0,66.0642,2000585096.0
601318.XSHG,2020-05-21,65.5298,72.95,72.6751,66.2906,46935.0,66.3811,59.4623,31268623.0,65.548,2277526278.0
601318.XSHG,2020-05-22,63.4832,72.38,72.1046,65.2582,116571.0,65.2944,58.9913,57719422.0,63.5013,4091224714.0
601318.XSHG,2020-05-25,62.487,70.12,69.8496,63.3926,77121.0,63.4651,57.153,41710115.0,63.4198,2901602627.0
601318.XSHG,2020-05-26,63.6824,70.03,69.759,64.2892,52615.0,64.2982,57.0805,27112848.0,63.8545,1912577654.0
601318.XSHG,2020-05-27,63.8635,70.51,70.239,64.0446,49687.0,64.8235,57.4699,28715214.0,63.9813,2036204894.0
601318.XSHG,2020-05-28,64.0084,70.65,70.3839,64.0084,71489.0,65.1948,57.5877,41426045.0,64.7601,2961421771.0
601318.XSHG,2020-05-29,63.8273,71.51,71.2352,64.2077,46242.0,64.5699,58.285,26844115.0,64.0356,1901686644.0
601318.XSHG,2020-06-01,64.5065,70.71,70.4382,64.6605,74058.0,65.4121,57.6329,45767284.0,65.3487,3296218949.0
601318.XSHG,2020-06-02,65.2129,72.16,71.8872,65.2219,133004.0,67.495,58.8102,81052327.0,67.2686,5968449049.0
601318.XSHG,2020-06-03,67.9206,74.28,73.9973,67.9206,157302.0,69.4511,60.5399,99148840.0,67.9297,7515763784.0
601318.XSHG,2020-06-04,67.5403,75.01,74.7218,68.301,71662.0,68.5636,61.1376,45388022.0,68.0474,3410379332.0
601318.XSHG,2020-06-05,67.3773,75.14,74.8486,68.0474,55823.0,68.3191,61.2463,34980754.0,68.1923,2618665525.0
601318.XSHG,2020-06-08,68.5546,75.3,75.0116,68.5546,108231.0,69.9311,61.3731,76697448.0,69.4783,5884341883.0
601318.XSHG,2020-06-09,69.1161,76.72,76.4243,69.4874,70636.0,69.8949,62.5323,38851680.0,69.2791,2977854246.0
601318.XSHG,2020-06-10,68.3463,76.5,76.207,69.3515,75098.0,69.4602,62.3512,34545292.0,68.4459,2619976605.0
601318.XSHG,2020-06-11,66.8339,75.58,75.2923,68.1108,102910.0,68.3463,61.5995,58611342.0,67.2143,4367908974.0
601318.XSHG,2020-06-12,66.0823,74.22,73.9339,66.2,85779.0,67.1509,60.4947,48825871.0,67.1509,3587207261.0
601318.XSHG,2020-06-15,65.6113,74.15,73.8705,66.7252,107007.0,66.8158,60.4403,55130379.0,65.6929,4024617717.0
601318.XSHG,2020-06-16,66.2362,72.54,72.2585,66.6528,60953.0,66.7252,59.1272,34190511.0,66.526,2510329760.0
601318.XSHG,2020-06-17,65.7472,73.46,73.1822,66.2906,68988.0,66.4536,59.8698,32589579.0,66.1185,2375228580.0
601318.XSHG,2020-06-18,65.548,73.01,72.7294,65.9736,60340.0,66.8068,59.5075,41863201.0,66.4717,3062399434.0
601318.XSHG,2020-06-19,66.1094,73.4,73.1188,66.5079,93348.0,67.0965,59.8245,63598984.0,66.4898,4672211605.0
601318.XSHG,2020-06-22,65.7562,73.42,73.137,66.1094,109542.0,66.9426,59.8426,67183145.0,65.9011,4908549057.0
601318.XSHG,2020-06-23,64.905,72.77,72.494,65.6566,128131.0,65.7472,59.3083,77963604.0,65.1676,5610392717.0
601318.XSHG,2020-06-24,65.2129,71.96,71.688,65.4302,84696.0,65.9736,58.6472,60513632.0,65.4393,4380602931.0
601318.XSHG,2020-06-29,64.1171,72.26,71.9868,65.2672,139120.0,65.4393,58.8917,71483781.0,64.3073,5089513072.0
601318.XSHG,2020-06-30,64.2982,71.01,70.7371,64.6242,74925.0,65.0046,57.8774,45150315.0,64.6605,3222061872.0
601318.XSHG,2020-07-01,64.4793,71.4,71.1265,64.8325,143056.0,66.5622,58.1944,96755992.0,66.5622,7027221949.0
601318.XSHG,2020-07-02,66.1094,73.5,73.2185,66.363,223074.0,68.8353,59.906,147446692.0,68.8263,11001772289.0
